1088.5	252
1089.5	282
1090.5	253
1091.5	225
1092.5	271
1093.5	243
1094.5	265
1095.5	246
1096.5	258
1097.5	279
1098.5	276
1099.5	245
1100.5	244
1101.5	233
1102.5	265
1103.5	251
1104.5	253
1105.5	271
1106.5	260
1107.5	251
1108.5	266
1109.5	261
1110.5	271
1111.5	226
1112.5	259
1113.5	220
1114.5	264
1115.5	249
1116.5	260
1117.5	255
1118.5	253
1119.5	267
1120.5	243
1121.5	256
1122.5	234
1123.5	235
1124.5	240
1125.5	231
1126.5	247
1127.5	236
1128.5	244
1129.5	242
1130.5	257
1131.5	209
1132.5	252
1133.5	251
1134.5	242
1135.5	246
1136.5	222
1137.5	251
1138.5	249
1139.5	248
1140.5	228
1141.5	244
1142.5	267
1143.5	254
1144.5	241
1145.5	255
1146.5	231
1147.5	265
1148.5	295
1149.5	247
1150.5	279
1151.5	247
1152.5	271
1153.5	259
1154.5	236
1155.5	240
1156.5	252
1157.5	287
1158.5	254
1159.5	282
1160.5	241
1161.5	250
1162.5	279
1163.5	266
1164.5	269
1165.5	287
1166.5	294
1167.5	281
1168.5	293
1169.5	276
1170.5	295
1171.5	304
1172.5	321
1173.5	347
1174.5	334
1175.5	366
1176.5	348
1177.5	406
1178.5	428
1179.5	417
1180.5	465
1181.5	463
1182.5	500
1183.5	520
1184.5	560
1185.5	574
1186.5	660
1187.5	620
1188.5	695
1189.5	689
1190.5	744
1191.5	744
1192.5	818
1193.5	848
1194.5	875
1195.5	920
1196.5	1002
1197.5	1083
1198.5	1145
1199.5	1232
1200.5	1217
1201.5	1332
1202.5	1460
1203.5	1457
1204.5	1536
1205.5	1588
1206.5	1542
1207.5	1587
1208.5	1671
1209.5	1598
1210.5	1633
1211.5	1592
1212.5	1591
1213.5	1462
1214.5	1493
1215.5	1343
1216.5	1232
1217.5	1182
1218.5	1126
1219.5	1035
1220.5	962
1221.5	966
1222.5	820
1223.5	751
1224.5	730
1225.5	704
1226.5	624
1227.5	607
1228.5	540
1229.5	522
1230.5	497
1231.5	490
1232.5	476
1233.5	444
1234.5	391
1235.5	377
1236.5	375
1237.5	402
1238.5	307
1239.5	350
1240.5	339
1241.5	342
1242.5	279
1243.5	325
1244.5	322
1245.5	292
1246.5	285
1247.5	282
1248.5	265
1249.5	265
1250.5	247
1251.5	255
1252.5	247
1253.5	233
1254.5	251
1255.5	252
1256.5	217
1257.5	232
1258.5	223
1259.5	238
1260.5	246
1261.5	233
1262.5	212
1263.5	221
1264.5	192
1265.5	199
1266.5	194
1267.5	205
1268.5	181
1269.5	184
1270.5	179
1271.5	186
1272.5	160
1273.5	176
1274.5	173
1275.5	175
1276.5	145
1277.5	175
1278.5	178
1279.5	155
1280.5	173
1281.5	160
1282.5	167
1283.5	153
1284.5	163
1285.5	167
1286.5	158
1287.5	173
1288.5	157
1289.5	151
1290.5	188
1291.5	144
1292.5	156
1293.5	143
1294.5	162
1295.5	156
1296.5	159
1297.5	143
1298.5	135
1299.5	170
1300.5	161
1301.5	155
1302.5	150
1303.5	140
1304.5	146
1305.5	135
1306.5	156
1307.5	133
1308.5	127
1309.5	120
1310.5	129
1311.5	151
1312.5	154
1313.5	158
1314.5	190
1315.5	186
1316.5	180
1317.5	187
1318.5	202
1319.5	195
1320.5	216
1321.5	186
1322.5	188
1323.5	159
1324.5	166
1325.5	146
1326.5	139
1327.5	130
1328.5	142
1329.5	151
1330.5	147
1331.5	136
1332.5	130
1333.5	121
1334.5	125
1335.5	108
1336.5	132
1337.5	105
1338.5	123
1339.5	127
1340.5	117
1341.5	133
1342.5	108
1343.5	122
1344.5	125
1345.5	131
1346.5	141
1347.5	100
1348.5	123
1349.5	122
1350.5	124
1351.5	137
1352.5	128
1353.5	122
1354.5	100
1355.5	127
1356.5	138
1357.5	142
1358.5	104
1359.5	118
1360.5	118
1361.5	121
1362.5	108
1363.5	124
1364.5	97
1365.5	121
1366.5	117
1367.5	128
1368.5	120
1369.5	117
1370.5	133
1371.5	125
1372.5	126
1373.5	113
1374.5	102
1375.5	107
1376.5	121
1377.5	115
1378.5	111
1379.5	114
1380.5	112
1381.5	126
1382.5	102
1383.5	127
1384.5	100
1385.5	113
1386.5	106
1387.5	100
1388.5	112
1389.5	120
1390.5	127
1391.5	107
1392.5	95
1393.5	105
1394.5	122
1395.5	80
1396.5	103
1397.5	98
1398.5	90
1399.5	123
1400.5	109
1401.5	102
1402.5	116
1403.5	88
1404.5	114
1405.5	102
1406.5	93
1407.5	120
1408.5	101
1409.5	87
1410.5	88
1411.5	98
1412.5	103
1413.5	99
1414.5	88
1415.5	95
1416.5	86
1417.5	92
1418.5	100
1419.5	100
1420.5	92
1421.5	82
1422.5	112
1423.5	104
1424.5	83
1425.5	114
1426.5	101
1427.5	97
1428.5	135
1429.5	109
1430.5	142
